gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,countryCode,locality,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1931504799,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17515850,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.060005,-115.451043,5,,,,,,2018-10-14T14:08:40Z,14,10,2018,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,17515850,,,2018-10-14T23:59:45Z,CC_BY_NC_4_0,David R,David R,,,2018-12-07T06:11:59.797Z,,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1931497473,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17487848,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.445692,-113.395983,,,,,,,2017-04-02T22:48:00Z,2,4,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,17487848,,,2018-10-14T05:01:23Z,CC_BY_NC_4_0,Margarita Orlova,Margarita Orlova,,,2018-12-07T06:11:50.728Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1931260770,d415c253-4d61-4459-9d25-4015b9084fb0,f72d6ebd-227e-4639-b6b7-c8487ff4ddd7,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,VARIETY,Cylindropuntia acanthocarpa var. acanthocarpa,US,Terry's Ranch,ae447c50-b8a8-11d8-92a4-b8a03c50a862,37.16,-114,,,762,0,,,1981-04-04T00:00:00Z,4,4,1981,7282889,7282888,PRESERVED_SPECIMEN,NY,NY,832372,20303,M. A. Baker,2017-01-01T00:00:00Z,CC0_1_0,The New York Botanical Garden,S. L. Welsh,,,2018-12-13T21:50:26.177Z,,GEODETIC_DATUM_ASSUMED_WGS84
1930829962,d415c253-4d61-4459-9d25-4015b9084fb0,d8a5dc09-beda-4986-b42f-a1b483eaf193,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,VARIETY,Cylindropuntia acanthocarpa var. acanthocarpa,US,Just SW of the Round Valley Interchange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930804994,d415c253-4d61-4459-9d25-4015b9084fb0,d6d87d99-7967-4cc0-8bc3-68096b8f7106,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,VARIETY,Cylindropuntia acanthocarpa var. acanthocarpa,US,Just SW of the Round Valley Interchange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930663976,d415c253-4d61-4459-9d25-4015b9084fb0,cce1a36f-7d7a-4204-8055-ef84452d9958,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,VARIETY,Cylindropuntia acanthocarpa var. acanthocarpa,US,Desert flats on west side of the Beaver Dam Mountains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928775967,d415c253-4d61-4459-9d25-4015b9084fb0,47425c42-dbb8-4065-a0ae-8a32b2173589,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,acanthocarpa,VARIETY,Cylindropuntia acanthocarpa var. acanthocarpa,US,On the roadside along Highway 56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928144426,d415c253-4d61-4459-9d25-4015b9084fb0,1abe53be-e60a-46e8-b44c-d44d8f1cf75e,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,coloradensis,VARIETY,Opuntia acanthocarpa var. coloradensis L.D.Benson,US,just SW of the Round Valley Interchange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920852332,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9524316,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.949635,-113.79727,,,,,,,2018-01-12T11:08:00Z,12,1,2018,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,9524316,,,2018-03-13T18:11:09Z,CC_BY_NC_4_0,BJ Stacey,BJ Stacey,,,2018-12-09T01:32:05.323Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1920852331,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9524311,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.950545,-113.79437,,,,,,,2018-01-12T10:53:00Z,12,1,2018,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,9524311,,,2018-03-13T18:09:40Z,CC_BY_NC_4_0,BJ Stacey,BJ Stacey,,,2018-12-09T01:32:05.532Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1920849884,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6269101,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.280105,-111.093461,,,,,,,2017-05-17T11:06:59Z,17,5,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,6269101,,,2017-05-19T05:03:44Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-09T01:32:02.798Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1920849762,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6094024,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.359192,-111.051711,,,,,,,2017-05-04T12:06:15Z,4,5,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,6094024,,,2017-05-04T22:16:10Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-09T01:32:02.658Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1920849605,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5767758,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.988549,-114.256367,6,,,,,,2017-04-16T13:54:01Z,16,4,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,5767758,,,2017-04-17T02:52:31Z,CC_BY_NC_4_0,Mark Lehman,Mark Lehman,,,2018-12-09T01:32:02.523Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1920825611,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17339048,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.94157,-114.085618,11,,,,,,2018-10-07T10:45:34Z,7,10,2018,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,17339048,,,2018-10-09T02:04:38Z,CC_BY_NC_4_0,billyates,billyates,,,2018-12-09T01:31:39.383Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1920818217,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17306607,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.700438,-111.982893,125,,,,,,2018-10-07T17:25:47Z,7,10,2018,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,17306607,,,2018-10-08T03:15:51Z,CC_BY_NC_4_0,mmcmeel,mmcmeel,,,2018-12-09T01:31:31.517Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1920801923,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/17236002,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.355263,-112.377878,,,,,,,2018-09-30T08:45:00Z,30,9,2018,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,17236002,,,2018-10-06T04:40:19Z,CC_BY_NC_4_0,Mike Plagens,Mike Plagens,,,2018-12-09T01:31:15.557Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1920790352,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/16112644,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.933106,-112.694836,61,,,,,,2014-04-06T13:24:00Z,6,4,2014,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,16112644,,,2018-10-06T16:40:46Z,CC_BY_NC_4_0,gregpc,gregpc,,,2018-12-09T01:31:02.358Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1920784011,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/12463727,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.230589,-113.154364,,,,,,,2017-11-10T00:00:00Z,10,11,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,12463727,,,2018-05-14T22:56:56Z,CC_BY_NC_4_0,Chandler Sonafrank,Chandler Sonafrank,,,2018-12-24T15:51:45.020Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914378179,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9968518,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.18042,-115.613869,,,,,,,2018-02-18T07:42:58Z,18,2,2018,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,9968518,,,2018-02-23T18:53:29Z,CC_BY_NC_4_0,Bob Miller,Bob Miller,,,2018-12-10T13:44:08.638Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914378152,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9933226,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.376737,-111.480867,5,,,,,,2018-02-17T15:20:45Z,17,2,2018,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,9933226,,,2018-02-20T16:08:53Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-10T13:44:08.352Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914378148,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9929956,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.376758,-111.48092,5,,,,,,2018-02-17T15:20:31Z,17,2,2018,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,9929956,,,2018-02-20T04:54:30Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-10T13:44:08.462Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914378131,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9912935,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.315542,-111.188263,5,,,,,,2018-02-18T14:27:44Z,18,2,2018,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,9912935,,,2018-02-18T23:41:12Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-10T13:44:08.435Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914378112,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9876490,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.949726,-113.798332,,,,,,,2018-02-15T11:50:16Z,15,2,2018,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,9876490,,,2018-02-16T05:09:10Z,CC_BY_NC_4_0,Creed Clayton,Creed Clayton,,,2018-12-10T13:44:08.360Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914378107,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9869436,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.258583,-111.218117,5,,,,,,2018-02-10T16:17:59Z,10,2,2018,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,9869436,,,2018-02-15T18:29:40Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-10T13:44:08.355Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914378070,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9819831,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.287045,-111.208078,5,,,,,,2018-02-10T16:55:42Z,10,2,2018,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,9819831,,,2018-02-11T05:52:04Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-10T13:44:08.386Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914377765,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/9377086,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.048975,-115.397383,284,,,,,,2017-12-29T17:27:00Z,29,12,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,9377086,,,2018-01-06T00:40:30Z,CC_BY_NC_4_0,Kevin Fistanic,Kevin Fistanic,,,2018-12-10T13:44:08.232Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914377588,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/896844,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.429953,-114.513431,,,,,,,2014-05-11T07:18:57Z,11,5,2014,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,896844,,,2014-09-27T06:02:11Z,CC_BY_NC_4_0,lonnyholmes,lonnyholmes,,,2018-12-10T13:44:07.994Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1914377561,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8909314,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.272338,-111.037392,5,,,,,,2017-11-02T14:52:57Z,2,11,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,8909314,,,2017-11-23T18:36:44Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-10T13:44:07.938Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914377397,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8619948,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.306033,-111.088417,5,,,,,,2017-10-29T14:30:55Z,29,10,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,8619948,,,2017-10-30T19:59:48Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-10T13:44:07.783Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914377388,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8601754,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.256928,-111.040322,5,,,,,,2017-10-26T13:16:15Z,26,10,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,8601754,,,2017-10-29T17:04:51Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-10T13:44:07.668Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914377383,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8592018,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.262108,-111.04303,,,,,,,2017-10-26T13:21:17Z,26,10,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,8592018,,,2017-10-28T21:08:16Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-10T13:44:07.814Z,STILLIMAGE,COORDINATE_UNCERTAINTY_METERS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914377356,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8516395,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.2966,-114.158355,,,,,,,2017-10-08T16:01:42Z,8,10,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,8516395,,,2017-10-23T04:18:27Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-10T13:44:07.703Z,STILLIMAGE,COORDINATE_UNCERTAINTY_METERS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914377293,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8342835,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.458853,-114.918994,53,,,,,,2017-10-08T12:04:52Z,8,10,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,8342835,,,2017-10-10T17:04:11Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-10T13:44:07.640Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914371086,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7565946,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.24,-115.499,,,,,,,2017-08-13T20:58:00Z,13,8,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,7565946,,,2017-08-20T04:06:03Z,CC_BY_NC_4_0,Don Rideout,Don Rideout,,,2018-12-10T13:44:01.154Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84
1914370351,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5874512,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,31.998917,-112.999564,,,,,,,2017-03-22T20:18:00Z,22,3,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,5874512,,,,CC_BY_NC_4_0,finlayson,finlayson,,,2018-12-10T13:44:00.572Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914370350,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5874524,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,31.998925,-112.999564,,,,,,,2017-03-22T20:20:00Z,22,3,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,5874524,,,,CC_BY_NC_4_0,finlayson,finlayson,,,2018-12-10T13:44:00.526Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914370342,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5857371,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.308678,-111.098244,,,,,,,2017-04-18T16:25:38Z,18,4,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,5857371,,,2017-04-19T19:40:55Z,CC_BY_NC_4_0,CK Kelly,CK Kelly,,,2018-12-10T13:44:00.659Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1914370161,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5509207,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cylindropuntia,Cylindropuntia acanthocarpa,,SPECIES,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) Knuth,US,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.714906,-114.783294,,,,,,,2017-03-22T18:07:00Z,22,3,2017,7282888,7282888,HUMAN_OBSERVATION,iNaturalist,Observations,5509207,,,2017-03-30T17:54:08Z,CC_BY_NC_4_0,Stephanie Calloway,Stephanie Calloway,,,2018-12-10T13:44:00.309Z,STILLIMAGE,GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
